country,year,state,city,refugees
Iraq,2015,Ohio,Westlake,4
Iraq,2015,Oklahoma,Clinton,4
Iraq,2015,Oklahoma,Oklahoma City,8
Iraq,2015,Oklahoma,Tulsa,14
Iraq,2015,Oregon,Aloha,1
Iraq,2015,Oregon,Beaverton,48
Iraq,2015,Oregon,Hillsboro,2
Iraq,2015,Oregon,Portland,88
Iraq,2015,Oregon,Salem,1
Iraq,2015,Oregon,Tigard,1
Iraq,2015,Oregon,Tualatin,2
Iraq,2015,Pennsylvania,Allentown,5
Iraq,2015,Pennsylvania,Clifton Heights,3
Iraq,2015,Pennsylvania,Conshohocken,1
Iraq,2015,Pennsylvania,East York,1
Iraq,2015,Pennsylvania,Erie,16
Iraq,2015,Pennsylvania,Harrisburg,8
Iraq,2015,Pennsylvania,Lancaster,9
Iraq,2015,Pennsylvania,Philadelphia,82
Iraq,2015,Pennsylvania,Pittsburgh,69
Iraq,2015,Pennsylvania,Roslyn,1
Iraq,2015,Pennsylvania,Scranton,7
Iraq,2015,Rhode Island,Central Falls,5
Iraq,2015,Rhode Island,Pawtucket,4
Iraq,2015,Rhode Island,Providence,7
Iraq,2015,South Carolina,Columbia,25
Iraq,2015,South Carolina,Greenville,4
Iraq,2015,South Carolina,Spartanburg,1
Iraq,2015,South Dakota,Sioux Falls,8
Iraq,2015,Tennessee,Antioch,15
Iraq,2015,Tennessee,Chattanooga,26
Iraq,2015,Tennessee,Clarksville,1
Iraq,2015,Tennessee,Knoxville,45
Iraq,2015,Tennessee,La Vergne,6
Iraq,2015,Tennessee,Memphis,10
Iraq,2015,Tennessee,Nashville,97
Iraq,2015,Tennessee,Smyrna,17
Iraq,2015,Tennessee,Thompson,4
Iraq,2015,Texas,Abilene,20
Iraq,2015,Texas,Addison,3
Iraq,2015,Texas,Amarillo,6
Iraq,2015,Texas,Arlington,52
Iraq,2015,Texas,Austin,216
Iraq,2015,Texas,Bartonville,1
Iraq,2015,Texas,Canton,1
Iraq,2015,Texas,Carrollton,4
Iraq,2015,Texas,Cibolo,1
Iraq,2015,Texas,Conroe,1
Iraq,2015,Texas,Copperas Cove,15
Iraq,2015,Texas,Dallas,228
Iraq,2015,Texas,El Paso,10
Iraq,2015,Texas,Elgin,4
Iraq,2015,Texas,Euless,7
Iraq,2015,Texas,Fort Worth,84
Iraq,2015,Texas,Garland,12
Iraq,2015,Texas,Grand Prairie,9
Iraq,2015,Texas,Helotes,4
Iraq,2015,Texas,Houston,551
Iraq,2015,Texas,Hurst,3
Iraq,2015,Texas,Irving,15
Iraq,2015,Texas,Katy,10
Iraq,2015,Texas,Kyle,1
Iraq,2015,Texas,League City,3
Iraq,2015,Texas,Lewisville,4
Iraq,2015,Texas,Little Elm,4
Iraq,2015,Texas,North Richland Hills,2
Iraq,2015,Texas,Pearland,3
Iraq,2015,Texas,Pflugerville,2
Iraq,2015,Texas,Plano,6
Iraq,2015,Texas,Richmond,9
Iraq,2015,Texas,Round Rock,17
Iraq,2015,Texas,San Antonio,156
Iraq,2015,Texas,Sugar Land,5
Iraq,2015,Texas,Tomball,1
Iraq,2015,Texas,Universal City,2
Iraq,2015,Utah,Magna,2
Iraq,2015,Utah,Midvale,6
Iraq,2015,Utah,Millcreek,4
Iraq,2015,Utah,Murray,5
Iraq,2015,Utah,Salt Lake City,112
Iraq,2015,Utah,South Salt Lake,2
Iraq,2015,Vermont,Burlington,3
Iraq,2015,Vermont,Colchester,9
Iraq,2015,Vermont,Winooski,4
Iraq,2015,Virginia,Alexandria,21
Iraq,2015,Virginia,Annandale,5
Iraq,2015,Virginia,Ashburn,18
Iraq,2015,Virginia,Bristow,7
Iraq,2015,Virginia,Chantilly,6
Iraq,2015,Virginia,Charlottesville,19
Iraq,2015,Virginia,Chesapeake,4
Iraq,2015,Virginia,Fairfax,20
Iraq,2015,Virginia,Falls Church,50
Iraq,2015,Virginia,Fredericksburg,4
Iraq,2015,Virginia,Glen Allen,9
Iraq,2015,Virginia,Hampton,9
Iraq,2015,Virginia,Harrisonburg,101
Iraq,2015,Virginia,Herndon,4
Iraq,2015,Virginia,Keezletown,7
Iraq,2015,Virginia,Lorton,12
Iraq,2015,Virginia,Mount Crawford,2
Iraq,2015,Virginia,Newport News,19
Iraq,2015,Virginia,Reston,17
Iraq,2015,Virginia,Richmond,37
Iraq,2015,Virginia,Roanoke,20
Iraq,2015,Virginia,Springfield,7
Iraq,2015,Virginia,Sterling,11
Iraq,2015,Virginia,West Springfield,3
Iraq,2015,Virginia,Woodbridge,3
Iraq,2015,Virginia,Yorktown,4
Iraq,2015,Washington,Airway Heights,5
Iraq,2015,Washington,Auburn,2
Iraq,2015,Washington,Bremerton,5
Iraq,2015,Washington,Burien,2
Iraq,2015,Washington,Cheney,1
Iraq,2015,Washington,Des Moines,3
Iraq,2015,Washington,Everett,5
Iraq,2015,Washington,Kennewick,18
Iraq,2015,Washington,Kent,108
Iraq,2015,Washington,Pasco,5
Iraq,2015,Washington,Richland,20
Iraq,2015,Washington,Seattle,215
Iraq,2015,Washington,Spokane,65
Iraq,2015,Washington,Spokane Valley,2
Iraq,2015,Washington,Stanwood,10
Iraq,2015,Washington,Tacoma,1
Iraq,2015,Washington,Vancouver,14
Iraq,2015,West Virginia,Morgantown,4
Iraq,2015,Wisconsin,Brookfield,1
Iraq,2015,Wisconsin,Cudahy,1
Iraq,2015,Wisconsin,Madison,21
Iraq,2015,Wisconsin,Milwaukee,50
Iraq,2015,Wisconsin,Oak Creek,5
Iraq,2015,Wisconsin,Oshkosh,10
Iraq,2015,Wisconsin,South Milwaukee,6
Iraq,2015,Wisconsin,Wauwatosa,6
Ivory Coast,2015,Arizona,Tucson,1
Ivory Coast,2015,Illinois,Chicago,2
Ivory Coast,2015,Kentucky,Louisville,2
Ivory Coast,2015,Massachusetts,South Boston,2
Ivory Coast,2015,Michigan,Grand Rapids,3
Ivory Coast,2015,New York,Buffalo,7
Ivory Coast,2015,North Carolina,Greensboro,2
Ivory Coast,2015,Oregon,Portland,2
Ivory Coast,2015,Pennsylvania,Philadelphia,6
Ivory Coast,2015,Utah,Salt Lake City,12
Ivory Coast,2015,Virginia,Richmond,2
Jamaica,2015,Georgia,Atlanta,1
Jordan,2015,Illinois,Chicago Ridge,1
Jordan,2015,Massachusetts,Boston,1
Jordan,2015,Texas,San Antonio,1
Jordan,2015,Washington,Spokane,1
Kazakhstan,2015,California,Los Angeles,6
Kazakhstan,2015,California,Sacramento,3
Kazakhstan,2015,Florida,Jacksonville,6
Kazakhstan,2015,Massachusetts,West Springfield,8
Kazakhstan,2015,New Jersey,Vineland,1
Kazakhstan,2015,New York,Syracuse,4
Kazakhstan,2015,North Carolina,Monroe,6
Kazakhstan,2015,Pennsylvania,Philadelphia,5
Kazakhstan,2015,Pennsylvania,Winfield,4
Kazakhstan,2015,Washington,Seattle,4
Kazakhstan,2015,Washington,Spokane,4
Kazakhstan,2015,Washington,Vancouver,7
Kenya,2015,Minnesota,Saint Cloud,1
Kenya,2015,Washington,Seatac,1
"Korea, North",2015,California,Oakland,1
"Korea, North",2015,Colorado,Denver,2
"Korea, North",2015,Georgia,Atlanta,1
"Korea, North",2015,Illinois,Wheaton,2
"Korea, North",2015,Kentucky,Louisville,2
"Korea, North",2015,Utah,Salt Lake City,6
Kuwait,2015,California,Sacramento,1
Kuwait,2015,New York,Syracuse,1
Kyrgyzstan,2015,Florida,Palm Coast,2
Kyrgyzstan,2015,Massachusetts,West Springfield,5
Kyrgyzstan,2015,Washington,Kent,1
Liberia,2015,Minnesota,Brooklyn Center,1
Liberia,2015,Minnesota,Brooklyn Park,2
Liberia,2015,New Jersey,Elizabeth,1
Liberia,2015,Ohio,Cleveland,3
Liberia,2015,Pennsylvania,Darby,1
Liberia,2015,Rhode Island,Providence,2
Liberia,2015,Texas,Dallas,1
Malaysia,2015,Texas,Dallas,1
Mali,2015,Idaho,Boise,2
Mali,2015,Illinois,Chicago,4
Mali,2015,Massachusetts,Waltham,1
Mali,2015,Pennsylvania,Philadelphia,1
Moldova,2015,California,Antelope,14
Moldova,2015,California,Carmichael,4
Moldova,2015,California,Citrus Heights,5
Moldova,2015,California,North Highlands,12
Moldova,2015,California,Rancho Cordova,15
Moldova,2015,California,Sacramento,36
Moldova,2015,California,San Diego,3
Moldova,2015,Colorado,Denver,8
Moldova,2015,Florida,Plantation,2
Moldova,2015,Illinois,Chicago,3
Moldova,2015,Illinois,Des Plaines,2
Moldova,2015,Kentucky,Louisville,5
Moldova,2015,Maryland,Baltimore,2
Moldova,2015,Massachusetts,West Springfield,27
Moldova,2015,Minnesota,Coon Rapids,8
Moldova,2015,Missouri,Fair Play,3
Moldova,2015,Missouri,Springfield,1
Moldova,2015,New Jersey,Elizabeth,4
Moldova,2015,New York,Syracuse,6
Moldova,2015,North Carolina,Asheville,1
Moldova,2015,North Carolina,Durham,1
Moldova,2015,North Carolina,Fairview,5
Moldova,2015,North Carolina,Matthews,4
Moldova,2015,North Carolina,Monroe,5
Moldova,2015,Oklahoma,Tulsa,4
Moldova,2015,Oregon,Portland,4
Moldova,2015,Oregon,Tualatin,5
Moldova,2015,Washington,Kent,16
Moldova,2015,Washington,Renton,3
Moldova,2015,Washington,Seattle,8
Moldova,2015,Washington,Spokane,14
Moldova,2015,Washington,Tacoma,9
Moldova,2015,Washington,Vancouver,20
Namibia,2015,Pennsylvania,Pittsburgh,1
Nepal,2015,California,Garden Grove,1
Nepal,2015,Colorado,Aurora,1
Nepal,2015,Georgia,Clarkston,2
Nepal,2015,Maryland,Baltimore,1
Nepal,2015,Michigan,Lansing,1
Nepal,2015,Michigan,Springfield,1
Nepal,2015,New York,Buffalo,1
Nepal,2015,New York,Rochester,1
Nepal,2015,North Carolina,Charlotte,1
Nepal,2015,North Carolina,Greensboro,1
Nepal,2015,North Carolina,High Point,1
Nepal,2015,North Carolina,Morrisville,3
Nepal,2015,Ohio,Cuyahoga Falls,1
Nepal,2015,Ohio,South Euclid,2
Nepal,2015,Pennsylvania,Erie,4
Nepal,2015,Pennsylvania,Philadelphia,1
Nepal,2015,Pennsylvania,Pittsburgh,5
Nepal,2015,Pennsylvania,Scranton,2
Nepal,2015,Texas,Fort Worth,2
Nepal,2015,Texas,Houston,1
Nepal,2015,Vermont,Burlington,1
Nepal,2015,Vermont,Essex Junction,2
Nepal,2015,Washington,Kent,1
Netherlands,2015,Texas,Houston,1
Nigeria,2015,Massachusetts,Waltham,1
Nigeria,2015,Missouri,Saint Louis,1
Nigeria,2015,Texas,Houston,1
Pakistan,2015,Arizona,Glendale,1
Pakistan,2015,California,Oakland,7
Pakistan,2015,California,San Pablo,6
Pakistan,2015,California,West Sacramento,1
Pakistan,2015,Florida,Cape Coral,5
Pakistan,2015,Georgia,Atlanta,26
Pakistan,2015,Georgia,Clarkston,3
Pakistan,2015,Georgia,Clarktson,4
Pakistan,2015,Georgia,Decatur,3
Pakistan,2015,Georgia,Lawrenceville,4
Pakistan,2015,Georgia,Stone Mountain,8
Pakistan,2015,Idaho,Boise,11
Pakistan,2015,Illinois,Chicago,15
Pakistan,2015,Kentucky,Bowling Green,8
Pakistan,2015,Kentucky,Louisville,3
Pakistan,2015,Maryland,Silver Spring,4
Pakistan,2015,Massachusetts,Boston,1
Pakistan,2015,Massachusetts,South Boston,3
Pakistan,2015,Massachusetts,Waltham,1
Pakistan,2015,Michigan,Grand Rapids,1
Pakistan,2015,Nevada,Las Vegas,2
Pakistan,2015,New Hampshire,Concord,5
Pakistan,2015,New Jersey,Jersey City,8
Pakistan,2015,New Mexico,Albuquerque,1
Pakistan,2015,New York,Albany,11
Pakistan,2015,New York,Buffalo,2
Pakistan,2015,New York,Elmont,6
Pakistan,2015,New York,Massena,3
Pakistan,2015,North Carolina,Raleigh,6
Pakistan,2015,Ohio,Canton,6
Pakistan,2015,Ohio,Columbus,5
Pakistan,2015,Ohio,Lakewood,3
Pakistan,2015,Pennsylvania,Harrisburg,5
Pakistan,2015,Pennsylvania,Philadelphia,5
Pakistan,2015,South Carolina,Columbia,1
Pakistan,2015,South Dakota,Sioux Falls,4
Pakistan,2015,Tennessee,Nashville,4
Pakistan,2015,Texas,Conroe,5
Pakistan,2015,Texas,Fort Worth,4
Pakistan,2015,Virginia,Woodbridge,4
Palestine,2015,Arizona,Phoenix,1
Palestine,2015,Arizona,Tucson,8
Palestine,2015,California,Modesto,4
Palestine,2015,California,Sacramento,37
Palestine,2015,Illinois,Chicago,2
Palestine,2015,Illinois,Summit,1
Palestine,2015,Kansas,Wichita,3
Palestine,2015,Massachusetts,South Boston,1
Palestine,2015,Massachusetts,Worcester,5
Palestine,2015,New York,Buffalo,4
Palestine,2015,Ohio,Cincinnati,2
Palestine,2015,Pennsylvania,Philadelphia,8
Palestine,2015,Tennessee,Nashville,1
Palestine,2015,Texas,Dallas,1
Palestine,2015,Washington,Spokane,1
Republic of South Sudan,2015,Arizona,Glendale,14
Republic of South Sudan,2015,Arizona,Phoenix,3
Republic of South Sudan,2015,California,San Diego,7
Republic of South Sudan,2015,Colorado,Boulder,3
Republic of South Sudan,2015,Colorado,Denver,1
Republic of South Sudan,2015,Georgia,Atlanta,7
Republic of South Sudan,2015,Idaho,Twin Falls,1
Republic of South Sudan,2015,Illinois,Chicago,6
Republic of South Sudan,2015,Illinois,Glen Ellyn,2
Republic of South Sudan,2015,Illinois,Rockford,1
Republic of South Sudan,2015,Kansas,Wichita,5
Republic of South Sudan,2015,Massachusetts,South Boston,2
Republic of South Sudan,2015,Michigan,Grand Rapids,5
Republic of South Sudan,2015,Mississippi,Jackson,1
Republic of South Sudan,2015,Nebraska,La Vista,1
Republic of South Sudan,2015,Nebraska,Omaha,26
Republic of South Sudan,2015,New York,Syracuse,5
Republic of South Sudan,2015,North Carolina,High Point,1
Republic of South Sudan,2015,Pennsylvania,Pittsburgh,5
Republic of South Sudan,2015,Tennessee,Gallatin,2
Republic of South Sudan,2015,Tennessee,Nashville,8
Republic of South Sudan,2015,Texas,Houston,7
Russia,2015,Alaska,Fairbanks,1
Russia,2015,California,Antelope,7
Russia,2015,California,Carmichael,19
Russia,2015,California,Citrus Heights,17
Russia,2015,California,Linda,1
Russia,2015,California,Los Angeles,6
Russia,2015,California,Los Gatos,2
Russia,2015,California,North Highlands,4
Russia,2015,California,Rancho Cordova,8
Russia,2015,California,Rio Linda,5
Russia,2015,California,Roseville,1
Russia,2015,California,Sacramento,14
Russia,2015,Colorado,Denver,4
Russia,2015,Florida,Jacksonville,3
Russia,2015,Florida,North Port,9
Russia,2015,Georgia,Atlanta,5
Russia,2015,Idaho,Meridian,5
Russia,2015,Illinois,Chicago,3
Russia,2015,Kansas,Wichita,1
Russia,2015,Maryland,Baltimore,3
Russia,2015,Maryland,Silver Spring,15
Russia,2015,Massachusetts,West Springfield,4
Russia,2015,Minnesota,Minnetonka,8
Russia,2015,Missouri,Sedalia,3
Russia,2015,Nebraska,Lincoln,1
Russia,2015,New York,New York,22
Russia,2015,North Carolina,Monroe,4
Russia,2015,Ohio,Cleveland Heights,1
Russia,2015,Oklahoma,Tulsa,4
Russia,2015,Oregon,Portland,30
Russia,2015,Pennsylvania,Ephrata,5
Russia,2015,Pennsylvania,Philadelphia,2
Russia,2015,Pennsylvania,Pittsburgh,2
Russia,2015,Tennessee,Chattanooga,6
Russia,2015,Texas,Houston,1
Russia,2015,Virginia,Falls Church,2
Russia,2015,Washington,Auburn,1
Russia,2015,Washington,Federal Way,1
Russia,2015,Washington,Kent,11
Russia,2015,Washington,Seattle,2
Russia,2015,Washington,Spokane,6
Russia,2015,Washington,Tacoma,11
Russia,2015,Washington,Vancouver,32
Rwanda,2015,Alaska,Anchorage,6
Rwanda,2015,Arizona,Phoenix,6
Rwanda,2015,Arizona,Tucson,7
Rwanda,2015,California,San Diego,5
Rwanda,2015,Colorado,Denver,12
Rwanda,2015,Connecticut,Bridgeport,3
Rwanda,2015,Connecticut,New Haven,10
Rwanda,2015,Florida,Orlando,1
Rwanda,2015,Georgia,Atlanta,3
Rwanda,2015,Idaho,Boise,2
Rwanda,2015,Illinois,Aurora,2
Rwanda,2015,Illinois,Chicago,8
Rwanda,2015,Illinois,Rockford,7
Rwanda,2015,Kentucky,Bowling Green,3
Rwanda,2015,Massachusetts,Worcester,2
Rwanda,2015,Michigan,Grand Rapids,9
Rwanda,2015,Michigan,Lansing,9
Rwanda,2015,Missouri,Kansas City,6
Rwanda,2015,Nevada,Las Vegas,9
Rwanda,2015,New Hampshire,Concord,11
Rwanda,2015,New York,Buffalo,5
Rwanda,2015,New York,Syracuse,7
Rwanda,2015,North Carolina,Greensboro,8
Rwanda,2015,Ohio,Huber Heights,9
Rwanda,2015,Oregon,Portland,5
Rwanda,2015,Pennsylvania,Allentown,6
Rwanda,2015,Pennsylvania,Erie,5
Rwanda,2015,Pennsylvania,Harrisburg,7
Rwanda,2015,Pennsylvania,Philadelphia,5
Rwanda,2015,Rhode Island,Providence,3
Rwanda,2015,South Carolina,Spartanburg,4
Rwanda,2015,Texas,Abilene,5
Rwanda,2015,Texas,Fort Worth,5
Rwanda,2015,Texas,Houston,2
Saudi Arabia,2015,Colorado,Denver,1
Saudi Arabia,2015,Michigan,Troy,1
Saudi Arabia,2015,Minnesota,North Mankato,3
Senegal,2015,Arizona,Phoenix,1
Senegal,2015,Colorado,Denver,1
Senegal,2015,Massachusetts,South Boston,1
Senegal,2015,Nevada,Las Vegas,2
Senegal,2015,Texas,Dallas,1
Senegal,2015,Texas,Houston,1
Sierra Leone,2015,Maryland,Hyattsville,1
Sierra Leone,2015,New Jersey,Passaic,1
Somalia,2015,Alabama,Mobile,10
Somalia,2015,Alaska,Anchorage,46
Somalia,2015,Arizona,Glendale,130
Somalia,2015,Arizona,Phoenix,256
Somalia,2015,Arizona,Tucson,136
Somalia,2015,California,Anaheim,6
Somalia,2015,California,Garden Grove,3
Somalia,2015,California,Inglewood,8
Somalia,2015,California,Oakland,8
Somalia,2015,California,San Diego,226
Somalia,2015,California,San Jose,13
Somalia,2015,California,San Juan Capistrano,11
Somalia,2015,Colorado,Aurora,1
Somalia,2015,Colorado,Colorado Springs,1
Somalia,2015,Colorado,Denver,84
Somalia,2015,Colorado,Fort Morgan,1
Somalia,2015,Colorado,Greeley,30
Somalia,2015,Connecticut,Hartford,114
Somalia,2015,Florida,Clearwater,10
Somalia,2015,Florida,Delray Beach,4
Somalia,2015,Florida,Jacksonville,4
Somalia,2015,Florida,Tampa,64
Somalia,2015,Georgia,Atlanta,143
Somalia,2015,Georgia,Clarkston,7
Somalia,2015,Georgia,Lithonia,1
Somalia,2015,Georgia,Stone Mountain,25
Somalia,2015,Idaho,Boise,94
Somalia,2015,Illinois,Chicago,38
Somalia,2015,Illinois,Moline,5
Somalia,2015,Illinois,Rockford,1
Somalia,2015,Indiana,Indianapolis,16
Somalia,2015,Iowa,Des Moines,22
Somalia,2015,Iowa,Oelwein,1
Somalia,2015,Iowa,Postville,3
Somalia,2015,Kansas,Dodge City,5
Somalia,2015,Kansas,Garden City,26
Somalia,2015,Kansas,Kansas City,6
Somalia,2015,Kansas,Wichita,7
Somalia,2015,Kentucky,Bowling Green,34
Somalia,2015,Kentucky,Florence,13
Somalia,2015,Kentucky,Louisville,223
Somalia,2015,Kentucky,Mayfield,7
Somalia,2015,Kentucky,Owensboro,36
Somalia,2015,Louisiana,Baton Rouge,3
Somalia,2015,Maine,Augusta,5
Somalia,2015,Maine,Lewiston,62
Somalia,2015,Maine,Portland,112
Somalia,2015,Maine,South Portland,1
Somalia,2015,Maryland,Baltimore,15
Somalia,2015,Maryland,Riverdale,3
Somalia,2015,Maryland,Silver Spring,7
Somalia,2015,Massachusetts,Boston,75
Somalia,2015,Massachusetts,Cambridge,1
Somalia,2015,Massachusetts,Dorchester,4
Somalia,2015,Massachusetts,Jamaica Plain,12
Somalia,2015,Massachusetts,Lowell,51
Somalia,2015,Massachusetts,South Boston,82
Somalia,2015,Massachusetts,Springfield,52
Somalia,2015,Massachusetts,Waltham,1
Somalia,2015,Massachusetts,West Springfield,6
Somalia,2015,Massachusetts,Westfield,39
Somalia,2015,Massachusetts,Worcester,46
Somalia,2015,Michigan,Grand Rapids,105
Somalia,2015,Michigan,Lansing,144
Somalia,2015,Michigan,Troy,11
Somalia,2015,Minnesota,Burnsville,1
Somalia,2015,Minnesota,Dilworth,3
Somalia,2015,Minnesota,Eagan,5
Somalia,2015,Minnesota,Eden Prairie,10
Somalia,2015,Minnesota,Fairbault,4
Somalia,2015,Minnesota,Falcon Heights,2
Somalia,2015,Minnesota,Faribault,21
Somalia,2015,Minnesota,Golden Valley,1
Somalia,2015,Minnesota,Hopkins,4
Somalia,2015,Minnesota,Mankato,8
Somalia,2015,Minnesota,Maplewood,1
Somalia,2015,Minnesota,Marshall,21
Somalia,2015,Minnesota,Minneapolis,451
Somalia,2015,Minnesota,Minnetonka,13
Somalia,2015,Minnesota,North Mankato,3
Somalia,2015,Minnesota,Owatonna,10
Somalia,2015,Minnesota,Richfield,24
Somalia,2015,Minnesota,Rochester,20
Somalia,2015,Minnesota,Roseville,1
Somalia,2015,Minnesota,Saint  Louis Park,1
Somalia,2015,Minnesota,Saint Cloud,237
Somalia,2015,Minnesota,Saint Louis Park,8
Somalia,2015,Minnesota,Saint Paul,103
Somalia,2015,Minnesota,Saint Peter,7
Somalia,2015,Minnesota,Savage,5
Somalia,2015,Minnesota,Shakopee,1
Somalia,2015,Minnesota,Waite Park,7
Somalia,2015,Minnesota,Willmar,12
Somalia,2015,Missouri,Cape Giradeau,1
Somalia,2015,Missouri,Columbia,19
Somalia,2015,Missouri,Kansas City,114
Somalia,2015,Missouri,Noel,9
Somalia,2015,Missouri,Saint Louis,120
Somalia,2015,Missouri,Springfield,9
Somalia,2015,Nebraska,Grand Island,10
Somalia,2015,Nebraska,Lexington,17
Somalia,2015,Nebraska,Omaha,20
Somalia,2015,Nebraska,Schuyler,4
Somalia,2015,Nebraska,South Sioux City,5
Somalia,2015,Nebraska,St Omaha,6
Somalia,2015,Nevada,Las Vegas,98
Somalia,2015,New Hampshire,Manchester,13
Somalia,2015,New Hampshire,Nashua,16
Somalia,2015,New Jersey,Elizabeth,9
Somalia,2015,New Jersey,Jersey City,17
Somalia,2015,New Mexico,Albuquerque,10
Somalia,2015,New York,Ballston Lake,7
Somalia,2015,New York,Buffalo,319
Somalia,2015,New York,Rochester,102
Somalia,2015,New York,Syracuse,303
Somalia,2015,New York,Utica,37
Somalia,2015,North Carolina,Charlotte,26
Somalia,2015,North Carolina,Durham,79
Somalia,2015,North Carolina,Greensboro,34
Somalia,2015,North Carolina,High Point,26
Somalia,2015,North Carolina,New Bern,2
Somalia,2015,North Carolina,Raleigh,29
Somalia,2015,North Dakota,Bismarck,1
Somalia,2015,North Dakota,Fargo,71
Somalia,2015,North Dakota,Grand Forks,66
Somalia,2015,Ohio,Cincinnati,1
Somalia,2015,Ohio,Cleveland,57
Somalia,2015,Ohio,Cleveland Heights,16
Somalia,2015,Ohio,Columbus,354
Somalia,2015,Ohio,Gahanna,1
Somalia,2015,Ohio,Grove City,5
Somalia,2015,Ohio,Lakewood,6
Somalia,2015,Ohio,North Olmsted,1
Somalia,2015,Ohio,Westerville,2
Somalia,2015,Oregon,Beaverton,1
Somalia,2015,Oregon,Portland,136
Somalia,2015,Pennsylvania,Erie,198
Somalia,2015,Pennsylvania,Harrisburg,11
Somalia,2015,Pennsylvania,Lancaster,59
Somalia,2015,Pennsylvania,Mechanicsburg,11
Somalia,2015,Pennsylvania,Philadelphia,3
Somalia,2015,Pennsylvania,Pittsburgh,30
Somalia,2015,Pennsylvania,Roslyn,2
Somalia,2015,Pennsylvania,Scranton,17
Somalia,2015,Rhode Island,Providence,38
Somalia,2015,South Dakota,Sioux Falls,124
Somalia,2015,Tennessee,Chattanooga,2
Somalia,2015,Tennessee,Knoxville,15
Somalia,2015,Tennessee,Memphis,32
Somalia,2015,Tennessee,Nashville,106
Somalia,2015,Tennessee,Shelbyville,8
Somalia,2015,Texas,Amarillo,11
Somalia,2015,Texas,Austin,31
Somalia,2015,Texas,Cactus,5
Somalia,2015,Texas,Center,2
Somalia,2015,Texas,Dallas,64
Somalia,2015,Texas,Fort Worth,145
Somalia,2015,Texas,Grand Prairie,1
Somalia,2015,Texas,Houston,150
Somalia,2015,Texas,Krum,5
Somalia,2015,Texas,Nacogdoches,2
Somalia,2015,Texas,Plano,8
Somalia,2015,Texas,San Antonio,21
Somalia,2015,Utah,Logan,2
Somalia,2015,Utah,Magna,1
Somalia,2015,Utah,Salt Lake City,275
Somalia,2015,Utah,West Valley,1
Somalia,2015,Utah,West Valley City,2
Somalia,2015,Vermont,Colchester,39
Somalia,2015,Vermont,Winooski,9
Somalia,2015,Virginia,Alexandria,1
Somalia,2015,Virginia,Annandale,1
Somalia,2015,Virginia,Falls Church,12
Somalia,2015,Virginia,Harrisonburg,1
Somalia,2015,Virginia,Newport News,21
Somalia,2015,Virginia,Richmond,6
Somalia,2015,Virginia,Roanoke,21
Somalia,2015,Washington,Auburn,4
Somalia,2015,Washington,Bellevue,10
Somalia,2015,Washington,Kennewick,7
Somalia,2015,Washington,Kent,35
Somalia,2015,Washington,Pasco,1
Somalia,2015,Washington,Richland,23
Somalia,2015,Washington,Seatac,1
Somalia,2015,Washington,Seattle,179
Somalia,2015,Washington,Spokane,17
Somalia,2015,Wisconsin,Barron,7
Somalia,2015,Wisconsin,Cudahy,5
Somalia,2015,Wisconsin,Green Bay,15
Somalia,2015,Wisconsin,Milwaukee,103
South Africa,2015,California,Glendale,1
South Africa,2015,Texas,Fort Worth,1
Sri Lanka (Ceylon),2015,California,Oakland,6
Sri Lanka (Ceylon),2015,California,San Diego,4
Sri Lanka (Ceylon),2015,Colorado,Colorado Springs,1
Sri Lanka (Ceylon),2015,Delaware,Hockessin,3
